CustomerID,Age,Salary,Gender,Country
1106,77,35000,Male,France
1107,38,37000,Female,Germany
1108,37,39000,Male,France
1109,64,17600,Female,France
1110,54,65000,Female,France
1111,36,50000,Female,France
1112,45,19300,Female,Germany
1113,53,29000,Female,Germany
1114,56,7600,Female,Germany
1115,57,55000,Female,Germany
1116,48,40000,Male,Germany
1117,66,9300,Male,England
1118,39,37000,Male,England
1119,22,40000,Male,England
1120,30,42000,Male,England
1121,37,30000,Male,England
1122,47,32000,Male,England
1123,24,34000,Male,England
1124,57,12600,Male,England
1125,77,60000,Female,England
1126,80,45000,Female,England
1127,53,14300,Male,England
1128,47,42000,Male,Germany
1129,30,45000,Female,Germany
1130,44,47000,Male,Germany
1131,80,35000,Female,England
1132,78,37000,Male,England
1133,78,39000,Female,England
1134,29,17600,Female,England
1135,33,65000,Male,England
1136,35,50000,Female,England
1137,38,19300,Female,Germany
1138,51,29000,Male,Germany
1139,45,7600,Male,Germany
1140,37,55000,Female,England
1141,42,40000,Male,England
1142,76,9300,Female,England
1143,65,37000,Male,England
1144,79,40000,Female,England
1145,75,42000,Female,England
1146,76,30000,Female,France
1147,45,32000,Female,France
1148,59,34000,Female,France
1149,53,12600,Female,France
1150,23,60000,Female,France
1151,62,45000,Male,France
1152,24,14300,Male,France
1153,57,42000,Male,Germany
1154,48,45000,Male,France
1155,27,47000,Male,England
1156,71,35000,Male,England
1157,48,37000,Male,France
1158,67,39000,Male,England
1159,76,17600,Male,Germany
1160,28,65000,Female,France
1161,60,50000,Female,Germany
1162,72,19300,Male,France
1163,42,29000,Male,Germany
1164,43,7600,Female,France
1165,55,55000,Male,England
1166,53,40000,Female,England
1167,21,9300,Male,France
1168,59,37000,Female,England
1169,35,40000,Male,Germany
1170,20,42000,Female,France
1171,21,30000,Female,Germany
1172,56,32000,Male,France
1173,55,34000,Male,France
1174,80,12600,Female,France
1175,63,60000,Male,France
1176,43,45000,Female,Germany
1177,42,14300,Male,Germany
1178,34,42000,Female,Germany
1179,42,45000,Male,Germany
1180,36,47000,Female,Germany
1181,30,35000,Female,England
1182,22,37000,Male,England
1183,31,39000,Male,England
1184,76,17600,Female,England
1185,49,65000,Male,England
1186,57,50000,Female,England
1187,30,19300,Male,England
1188,30,29000,Female,England
1189,78,7600,Female,England
1190,67,55000,Female,England
1191,22,40000,Female,England
1192,42,9300,Female,Germany
1193,52,37000,Female,Germany
1194,48,40000,Female,Germany
1195,37,42000,Male,England
1196,68,30000,Male,England
1197,58,32000,Male,England
1198,23,34000,Male,England
1199,37,12600,Male,England
1200,77,60000,Male,England
1201,52,45000,Male,Germany
1202,67,14300,Male,Germany
1203,49,42000,Male,Germany
1204,61,45000,Female,England
1205,80,47000,Female,England
1206,51,35000,Male,England
1207,63,37000,Male,England
1208,75,39000,Female,England
1209,46,17600,Male,England
1210,70,65000,Female,France
1211,61,50000,Male,France
1212,73,19300,Female,France
1213,65,29000,Female,France
1214,33,7600,Male,France
1215,55,55000,Female,France
1216,45,40000,Female,France
1217,39,9300,Male,Germany
1218,44,37000,Male,France
1219,67,40000,Female,England
1220,45,42000,Male,England
1221,34,30000,Female,France
1222,41,32000,Male,England
1223,74,34000,Female,Germany
1224,22,12600,Female,France
1225,52,60000,Female,Germany
1226,75,45000,Female,France
1227,76,14300,Female,Germany
1228,35,42000,Female,France
1229,77,45000,Female,England
1230,64,47000,Male,England
1231,64,35000,Male,France
1232,48,37000,Male,England
1233,34,39000,Male,Germany
1234,60,17600,Male,France
1235,28,65000,Male,Germany
1236,35,50000,Male,France
1237,47,19300,Male,France
1238,46,29000,Male,France
1239,31,7600,Female,France
1240,44,55000,Female,Germany
1241,60,40000,Male,Germany
1242,66,9300,Male,Germany
1243,57,37000,Female,Germany
1244,35,40000,Male,Germany
1245,36,42000,Female,England
1246,26,30000,Male,England
1247,51,32000,Female,England
1248,56,34000,Male,England
1249,42,12600,Female,England
1250,33,60000,Female,England
1251,60,45000,Male,England
1252,47,14300,Male,England
1253,47,42000,Female,England
1254,23,45000,Male,England
1255,44,47000,Female,England
1256,61,35000,Male,Germany
1257,79,37000,Female,Germany
1258,62,39000,Male,Germany
1259,29,17600,Female,England
1260,38,65000,Female,England
1261,51,50000,Male,England
1262,61,19300,Male,England
1263,72,29000,Female,England
1264,34,7600,Male,England
1265,64,55000,Female,Germany
1266,80,40000,Male,Germany
1267,38,9300,Female,Germany
1268,26,37000,Female,England
1269,23,40000,Female,England
1270,76,42000,Female,England
1271,71,30000,Female,England
1272,50,32000,Female,England
1273,75,34000,Female,England
1274,75,12600,Male,France
1275,72,60000,Male,France
1276,27,45000,Male,France
1277,32,14300,Male,France
1278,75,42000,Male,France
1279,61,45000,Male,France
1280,25,47000,Male,France
1281,61,35000,Male,Germany
1282,75,37000,Male,France
1283,73,39000,Female,England
1284,55,17600,Female,England
1285,72,65000,Male,France
1286,35,50000,Male,England
1287,28,19300,Female,Germany
1288,20,29000,Male,France
1289,71,7600,Female,Germany
1290,38,55000,Male,France
1291,31,40000,Female,Germany
1292,48,9300,Female,France
1293,75,37000,Male,England
1294,58,40000,Female,England
1295,74,42000,Female,France
1296,32,30000,Male,England
1297,26,32000,Male,Germany
1298,29,34000,Female,France
1299,25,12600,Male,Germany
1300,37,60000,Female,France
1301,69,45000,Male,France
1302,67,14300,Female,France
1303,79,42000,Female,France
1304,44,45000,Female,Germany
1305,80,47000,Female,Germany
1306,20,35000,Female,Germany
1307,41,37000,Female,Germany
1308,76,39000,Female,Germany
1309,44,17600,Male,England
1310,66,65000,Male,England
1311,34,50000,Male,England
1312,45,19300,Male,England
1313,50,29000,Male,England
1314,24,7600,Male,England
1315,55,55000,Male,England
1316,21,40000,Male,England
1317,41,9300,Male,England
1318,64,37000,Female,England
1319,66,40000,Female,England
1320,38,42000,Male,Germany
1321,71,30000,Male,Germany
1322,70,32000,Female,Germany
1323,36,34000,Male,England
1324,50,12600,Female,England
1325,76,60000,Male,England
1326,26,45000,Female,England
1327,40,14300,Male,England
1328,47,42000,Female,England
1329,54,45000,Female,Germany
1330,27,47000,Male,Germany
1331,35,35000,Male,Germany
1332,63,37000,Female,England
1333,37,39000,Male,England
1334,80,17600,Female,England
1335,20,65000,Male,England
1336,75,50000,Female,England
1337,39,19300,Male,England
1338,21,29000,Female,France
1339,50,7600,Female,France
1340,40,55000,Male,France
1341,72,40000,Male,France
1342,77,9300,Female,France
1343,47,37000,Male,France
1344,21,40000,Female,France
1345,51,42000,Male,Germany
1346,57,30000,Female,France
1347,53,32000,Female,England
1348,26,34000,Female,England
1349,71,12600,Female,France
1350,46,60000,Female,England
1351,24,45000,Female,Germany
1352,51,14300,Female,France
1353,39,42000,Male,Germany
1354,80,45000,Male,France
1355,76,47000,Male,Germany
1356,41,35000,Male,France
1357,62,37000,Male,England
1358,46,39000,Male,England
1359,23,17600,Male,France
1360,42,65000,Male,England
1361,36,50000,Male,Germany
1362,56,19300,Female,France
1363,78,29000,Female,Germany
1364,39,7600,Male,France
1365,59,55000,Male,France
1366,31,40000,Female,France
1367,46,9300,Male,France
1368,80,37000,Female,Germany
1369,56,40000,Male,Germany
1370,54,42000,Female,Germany
1371,54,30000,Female,Germany
1372,25,32000,Male,Germany
1373,71,34000,Female,England
1374,54,12600,Female,England
1375,21,60000,Male,England
1376,51,45000,Male,England
1377,26,14300,Female,England
1378,32,42000,Male,England
1379,30,45000,Female,England
1380,62,47000,Male,England
1381,59,35000,Female,England
1382,77,37000,Female,England
1383,66,39000,Female,England
1384,78,17600,Female,Germany
1385,69,65000,Female,Germany
1386,41,50000,Female,Germany
1387,58,19300,Female,England
1388,49,29000,Male,England
1389,69,7600,Male,England
1390,56,55000,Male,England
1391,56,40000,Male,England
1392,50,9300,Male,England
1393,42,37000,Male,Germany
1394,52,40000,Male,Germany
1395,75,42000,Male,Germany
1396,76,30000,Male,England
1397,69,32000,Female,England
1398,46,34000,Female,England
1399,37,12600,Male,England
1400,49,60000,Male,England
1401,62,45000,Female,England
1402,44,14300,Male,France
1403,52,42000,Female,France
1404,34,45000,Male,France
1405,76,47000,Female,France
1406,43,35000,Male,France
1407,22,37000,Female,France
1408,80,39000,Female,France
1409,57,17600,Male,Germany
1410,64,65000,Male,France
1411,58,50000,Female,England
1412,80,19300,Male,England
1413,33,29000,Female,France
1414,60,7600,Male,England
1415,56,55000,Female,Germany
1416,65,40000,Male,France
1417,44,9300,Female,Germany
1418,70,37000,Female,France
1419,67,40000,Male,Germany
1420,38,42000,Male,France
1421,72,30000,Female,England
1422,45,32000,Male,England
1423,36,34000,Female,France
1424,74,12600,Male,England
1425,30,60000,Female,Germany
1426,70,45000,Female,France
1427,56,14300,Female,Germany
1428,28,42000,Female,France
1429,36,45000,Female,France
1430,73,47000,Female,France
1431,53,35000,Female,France
1432,74,37000,Male,Germany
1433,45,39000,Male,Germany
1434,20,17600,Male,Germany
1435,43,65000,Male,Germany
1436,46,50000,Male,Germany
1437,49,19300,Male,England
1438,67,29000,Male,England
1439,52,7600,Male,England
1440,45,55000,Male,England
1441,47,40000,Female,England
1442,44,9300,Female,England
1443,32,37000,Male,England
1444,71,40000,Male,England
1445,35,42000,Female,England
1446,74,30000,Male,England
1447,52,32000,Female,England
1448,27,34000,Male,Germany
1449,76,12600,Female,Germany
1450,78,60000,Female,Germany
1451,47,45000,Male,England
1452,43,14300,Female,England
1453,55,42000,Female,England
1454,55,45000,Male,England
1455,67,47000,Male,England
1456,74,35000,Female,England
1457,49,37000,Male,Germany
1458,72,39000,Female,Germany
1459,70,17600,Male,Germany
1460,23,65000,Female,England
1461,46,50000,Female,England
1462,37,19300,Female,England
1463,76,29000,Female,England
1464,38,7600,Female,England
1465,23,55000,Female,England
1466,62,40000,Female,France
1467,49,9300,Male,France
1468,42,37000,Male,France
1469,34,40000,Male,France
1470,42,42000,Male,France
1471,22,30000,Male,France
1472,34,32000,Male,France
1473,52,34000,Male,Germany
1474,42,12600,Male,France
1475,57,60000,Male,England
1476,36,45000,Female,England
1477,73,14300,Female,France
1478,38,42000,Male,England
1479,69,45000,Male,Germany
1480,28,47000,Female,France
1481,79,35000,Male,Germany
1482,56,37000,Female,France
1483,65,39000,Male,Germany
1484,51,17600,Female,France
1485,45,65000,Male,England
1486,70,50000,Female,England
1487,38,19300,Female,France
1488,61,29000,Male,England
1489,62,7600,Male,Germany
1490,80,55000,Female,France
1491,56,40000,Male,Germany
1492,70,9300,Female,France
1493,44,37000,Male,France
1494,60,40000,Female,France
1495,39,42000,Male,France
1496,41,30000,Female,Germany
1497,63,32000,Female,Germany
1498,59,34000,Male,Germany
1499,58,12600,Male,Germany
1500,58,60000,Female,Germany
1501,68,45000,Male,England
1502,31,14300,Female,England
1503,46,42000,Male,England
1504,33,45000,Female,England
1505,24,47000,Female,England
1506,45,35000,Female,England
1507,68,37000,Female,England
1508,47,39000,Female,England
1509,58,17600,Female,England
1510,73,65000,Female,England
1511,66,50000,Male,England
1512,55,19300,Male,Germany
1513,52,29000,Male,Germany
1514,31,7600,Male,Germany
1515,43,55000,Male,England
1516,40,40000,Male,England
1517,67,9300,Male,England
1518,76,37000,Male,England
1519,51,40000,Male,England
1520,54,42000,Female,England
1521,55,30000,Female,Germany
1522,33,32000,Male,Germany
1523,62,34000,Male,Germany
1524,42,12600,Female,England
1525,29,60000,Male,England
1526,50,45000,Female,England
1527,59,14300,Male,England
1528,63,42000,Female,England
1529,38,45000,Female,England
1530,54,47000,Male,France
1531,61,35000,Female,France
1532,73,37000,Female,France
1533,49,39000,Male,France
1534,60,17600,Male,France
1535,49,65000,Female,France
1536,54,50000,Male,France
1537,63,19300,Female,Germany
1538,76,29000,Male,France
1539,47,7600,Female,England
1540,24,55000,Female,England
1541,63,40000,Female,France
1542,62,9300,Female,England
1543,33,37000,Female,Germany
1544,44,40000,Female,France
1545,23,42000,Female,Germany
1546,24,30000,Male,France
1547,46,32000,Male,Germany
1548,68,34000,Male,France
1549,32,12600,Male,England
1550,46,60000,Male,England
1551,61,45000,Male,France
1552,64,14300,Male,England
1553,48,42000,Male,Germany
1554,53,45000,Male,France
1555,61,47000,Female,Germany
1556,60,35000,Female,France
1557,68,37000,Male,France
1558,64,39000,Male,France
1559,67,17600,Female,France
1560,45,65000,Male,Germany
1561,44,50000,Female,Germany
1562,63,19300,Male,Germany
1563,28,29000,Female,Germany
1564,44,7600,Male,Germany
1565,64,55000,Female,England
1566,49,40000,Female,England
1567,68,9300,Male,England
1568,69,37000,Male,England
1569,35,40000,Female,England
1570,23,42000,Male,England
1571,22,30000,Female,England
1572,34,32000,Male,England
1573,43,34000,Female,England
1574,54,12600,Male,England
1575,52,60000,Female,England
1576,69,45000,Female,Germany
1577,78,14300,Male,Germany
1578,34,42000,Male,Germany
1579,52,45000,Female,England
1580,44,47000,Male,England
1581,78,35000,Female,England
1582,71,37000,Male,England
1583,25,39000,Female,England
1584,44,17600,Female,England
1585,40,65000,Female,Germany
1586,78,50000,Female,Germany
1587,30,19300,Female,Germany
1588,71,29000,Female,England
1589,50,7600,Female,England
1590,37,55000,Male,England
1591,61,40000,Male,England
1592,39,9300,Male,England
1593,78,37000,Male,England
1594,33,40000,Male,France
1595,68,42000,Male,France
1596,67,30000,Male,France
1597,29,32000,Male,France
1598,45,34000,Male,France
1599,64,12600,Female,France
1600,53,60000,Female,France
1601,44,45000,Male,Germany
1602,41,14300,Male,France
1603,69,42000,Female,England
1604,52,45000,Male,England
1605,71,47000,Female,France
1606,23,35000,Male,England
1607,32,37000,Female,Germany
1608,21,39000,Female,France
1609,67,17600,Male,Germany
1610,62,65000,Female,France
1611,30,50000,Female,Germany
